book_id,title,author,publisher,year,call_number,isbn,image_url,description,category
10220,(명화로 보는) 단테의 신곡,단테 알리기에리 지음; 이선종 편역,미래타임즈,2022,881 알298ㄷ이,9788970000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5945547%3Ftimestamp%3D20240606144846,"미켈란젤로는 단테를 일컬어 “지구 위를 걸었던 사람 중에 가장 위대한 사람”이라고 극찬했고, 괴테는 단테의 『신곡』을 “인간이 만든 것 중 최고의 작품”이라고 극찬했다. 『신곡』은 지옥, 연옥, 천국을 여행하는 형식으로 인간의 욕망과 죄악, 운명과 영혼의 구원을 심오하게 그려낸 대서사시이다. 아홉 개의 구역으로 분류된 지옥은 영원한 슬픔과 괴로움의 세계를 나타내고, 일곱 개의 구역으로 구성된 연옥은 구원받은 영혼이 천국에 들어가기 전에 그 죄를 깨끗이 씻어내는 곳이다. 그리고 열 개의 구역으로 되어 있는 천국은 인간들이 하느님에게로 이르는 길을 제시하고 있으며 그 결말은 기쁨으로 끝이 난다. 『신곡』은 토마스 아퀴나스의 신학, 스콜라 철학, 프톨레마이오스의 우주관, 신비주의, 그리스·로마 신화, 성서 등 폭넓은 내용을 담고 있다. 그뿐만 아니라 현실 세계의 사물을 빌려 하느님의 존엄과 심판, 그리고 사랑과 구원의 진리를 투영하고 있다. 특히 현세의 인간들에게 하느님에게로 이르는 길을 제시해 주고 있다.","['인문학', '신화/종교학', '그리스로마 신화']"
10221,"(난생 처음 한번 공부하는) 동양미술 이야기. 1: 인도, 문명의 나무가 뻗어나가다",강희정 지음,사회평론,2022,609.1 강97ㄷ v.1,9791160000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6006358%3Ftimestamp%3D20241025155751,"『난처한 동양미술 이야기』는 인기리에 출간 중인 난생 처음 한번 공부하는 이 세상의 모든 지식 시리즈, 즉 ‘난처한 시리즈’의 세 번째 여정이다. 서양 중심의 관점에서 벗어나 우리 시선으로 미술사를 새로 쓰고 더 깊이 우리 자신을 들여다볼 수 있도록 이끈다. 그 출발을 떼는 1권은 고대 인도 미술을 다룬다. 인도는 우리가 기대하는 동양미술의 시작점은 아닐지 모른다. 그러나 저자는 고대 인도라는 고리를 통해 우리나라는 물론 중국, 일본 더 나아가 동양 전체를 묶어낸다. 인더스 문명에서 출발해 마침내 경주 석굴암 본존불에까지 다다르는 강의를 따라가다 보면 우리가 얼마나 인도와 가까웠는지 알게 된다. 또한 곁에 있어도 그저 지나칠 뿐이었던 동양미술 작품들이 새로이 눈에 들어오는 경험을 하게 될 것이다.","['인문학', '교양 인문학']"
10222,그 여름의 끝,이진미 지음; 김유진 그림,글라이더,2022,813.7 이78ㄱ,9791170000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F495712%3Ftimestamp%3D20250404113951,"이성복 시인의 세 번째 시집. 시인은 <그 여름의 끝>에서 연애시의 어법으로 세상에 대한 보다 깊고 근원적이며 보편적인 이해를, 뛰어난 서정을 통해 새롭게 펼쳐보여준다. 그의 시세계는 깊이를 획득한 단순함으로, 나를 버리지 않고 세계와 하나가 되는, 나와 타자에 대한 진정성의 사랑의 지난함을 수사적 현란함이 없이 평이하게 드러낸다.","['소설/시/희곡', '시', '한국시']"
10223,메타버스 언박싱,이정호 지음,글라이더,2022,331.5412 이74ㅁ,9791170000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5952281%3Ftimestamp%3D20240725155830,"코로나19로 말미암은 사회 변화는 우리 청소년의 삶을 통째로 바꾸고 있다. 학교에 가고, 공부를 하며, 친구와 어울리는 게 일상이었던 과거와 달리 코로나19 팬데믹 이후에는 일상의 기준이 바뀌어 버렸다. 학교도 친구도 온라인 세상에서 만나면서 우리 일상 속에 ‘메타버스(metaverse)’라는 신조어가 등장하기 시작했다. 메타버스는 ‘초월’이란 뜻의 메타(meta)와 ‘현실 세계’를 뜻하는 유니버스(universe)를 합성한 단어로 현실과 가상이 혼재된 세계라고 해석할 수 있다. 예를 들면 가상현실, 증강현실 등도 메타버스의 일종이기에 이제 막 생겨난 개념은 아니다. 하지만 과거에는 이들 현실 서비스가 특정 분야에 국한되었던 것에 반해 앞으로는 사회 전반에 퍼질 것이라는 데 주목해야 한다. 이 책은 메타버스 시대를 살아갈 Z세대에게 메타버스가 무엇인지 제대로 알려주고 차근히 대비할 수 있도록 이끌어 주는 ‘10대를 위한 메타버스 입문서’이다. 메타버스의 개념, 역사 및 현재 발전 상황, 관련 아이템, 나아가 미래 사회 예측까지 다양하고 폭넓은 주제를 다양한 사례와 이미지, 토론을 통해 다루어 아이들 스스로 흥미를 느끼게 한다.","['청소년', '청소년 수학/과학']"
10224,오늘부터 나는 세계 시민입니다,"공윤희,윤예림 [공]지음; 배성규 그림",창비교육,2019,331 공66ㅇ,9791190000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5111014%3Ftimestamp%3D20250313134033,"2019 우수출판콘텐츠 제작지원사업 선정작. 세계 여성의 날(3/8), 해양의 날(6/8), 도시의 날(10/31), 이주자의 날(12/18), 인간 연대의 날(12/20) 등 UN에서 정한 세계 기념일을 물꼬로, 2030년까지 전 세계가 함께 이루어 가야 할 17개의 ‘지속가능발전목표’에 대해 서술한 책이다. ‘인터넷을 사용할수록 난민이 발생한다고?’ ‘라면을 먹을수록 열대 우림이 사라진다면?’과 같이 나와 사회, 세계를 연결하는 질문을 던지고 다양한 사례를 통해 이를 설명함으로써, 오늘날 세계에서 직면한 여성·환경·노동·차별·혐오 등의 뜨거운 이슈를 쉽고 흥미롭게 이해할 수 있게 하였다. 매 챕터 뒤에 ‘세계 시민 To Do List’를 제안하여, 한 사람 한 사람이 작으나마 세계 시민으로서의 역할을 다할 때에 변화를 볼 수 있음을 전하려 했다. 저자 공윤희·윤예림은 일상 속에서 착한 세계화를 이루려는 비영리단체 ‘세계시민교육 보니따(BONITA)’를 설립해 활동하고 있다.","['청소년', '청소년 인문/사회']"
10225,수학은 우주로 흐른다,송용진 지음,브라이트,2021,409 송65ㅅ,9791130000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5912104%3Ftimestamp%3D20250211145727,"수학과 기초과학의 발전으로 인류는 찬란한 과학의 시대를 열었다. 응용과학이 급속히 발전함에 따라 수학은 잠시 중심에서 밀려나는 듯했지만 수학은 다시 세상을 바꿀 지식으로 주목받고 있다. 인공지능을 비롯한 4차 산업혁명 기술의 발전으로 수학과 과학이 융합되면서 수학 지식과 인재를 필요로 하고 있다. 수학이 미래 산업의 경쟁력이 되는 ‘수리 자본주의 시대’가 온 것이다. 이 책은 수천 년간 유일하게 지속 발전해 온 수학과, 이를 바탕으로 꽃핀 과학이 어떻게 인류 문명을 이끌어 왔는지 살펴본다. 이야기는 수학에서 시작해 과학, 종교, 문화, 사회로 종횡무진 뻗어나간다. 0의 탄생 배경, ‘수학’이라는 단어의 의미를 살펴보는 것은 물론 수학과 과학이 분리되는 과정, 문명의 발전에 끼친 영향 등을 이야기한다. 그뿐만이 아니다. 기독교와 라틴어가 과학 발전에 기여한 것, 중국의 과학이 뒤처진 이유, 유럽이 증류주를 음료수처럼 마시게 된 배경까지 종교, 철학, 문화, 사회를 걸쳐 폭넓게 분석한다. 수천 년 동안 지식을 쌓아올린 수학과, 발전한 지 200여 년밖에 안 된 응용과학이 앞으로 만들어 나갈 미래가 펼쳐진다.","['과학', '수학', '수학 일반']"
10226,정복자 칭기스칸,김영진 편역,문지사,2018,912.6 김64ㅈ,9788980000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1158686%3Ftimestamp%3D20250319113912,"왕 중의 왕, 위대한 대전사 칭기스칸! 보통의 기준으로는 어떤 말로도 그를 평가할 수 없다. 몽골 초원 작은 부족의 아들로 태어나 마지막 숨을 거둘 때까지의 대칸 칭기스의 전 생애가 이 한 권의 책에 담겨있다!","['역사', '아시아사', '중앙아시아사']"
10227,수학은 상상,김상현 지음,EBS BOOKS,2021,410 김52ㅅ,9788950000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5853007%3Ftimestamp%3D20240627183701,"세계가 주목하는 한국의 젊은 수학자, 고등과학원 김상현 교수가 풀어내는 수학과 상상에 관한 이야기. 오랜 수학적 난제의 탄생과 그것의 해결을 향한 길고 긴 여정, 수 세기 동안 인류가 곱씹어 볼 영감을 제시한 사람, 수학적 탐구가 우리에게 안겨 준 세상을 향한 통찰, 그리고 모든 욕망을 넘어선 열정과 호기심으로 끊임없이 질문하고 상상한 수학자들을 만나 본다. 소수, 무한, 무리수, 분수, 확률, 대칭, 기하학 등 만만치 않은 개념들을 이해하기 쉬운 비유와 그림, 질문의 형태로 담아낸 이 책은, 독자가 단순히 저자의 해설을 읽는 참관자가 아닌 사고 과정에 적극적으로 함께하는 참여자가 되는 경험을 선물할 것이다. 여러 지식을 꿰어 해결한 인류의 오랜 난제, 이 세계를 완전히 새롭게 바라보는 관점, 앞으로 수 세기 동안 우리가 곱씹게 될 깊은 통찰 등 빛나는 영감들이 별처럼 쏟아진다.","['과학', '수학', '수학 일반']"
10228,한국어 문법,이익섭 지음,서울대학교출판문화원,2005,715 이68ㅎ,9788950000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F633083%3Ftimestamp%3D20230217204922,일반인들을 위한 우리말 문법서. 일반 대중도 쉽게 알 수 있는 내용이면서 어느 정도 전문성도 갖추고 있다. 전문용어나 이론적 배경은 줄이는 대신 풍부한 용례를 중심으로 실용적인 데 초점을 맞추었다.,"['대학교재/전문서적', '어문학계열', '국어국문학', '문법론/통사론']"
10229,우리는 어디까지 알까,정지아 외 지음,강,2020,810.82 정78ㅇ v.2020,9788980000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5501164%3Ftimestamp%3D20240711144416,"2020년 김유정문학상 수상작품집이 출간되었다. 올해 김유정문학상은 2019년 7월부터 2020년 6월까지 발표된 중단편 소설을 대상으로 예심과 본심을 진행했다. 본심 후보작 김혜진의 「3구역, 1구역」, 박민정의 「신세이다이 가옥」, 박솔뫼의 「영화를 보다가 극장을 사버림」, 임솔아의 「그만두는 사람들」, 장류진의 「연수」, 정지아의 「우리는 어디까지 알까」, 조경란의 「가정 사정」 중 심사위원들은 “생의 이면을 성숙하게 감싸 안는 깊이 있는 시선”(신수정)이 돋보인 정지아의 「우리는 어디까지 알까」를 수상작으로 결정했다. 수상작 「우리는 어디까지 알까」는 어릴 적 아버지와 마을 사람들이 국군에 의해 죽임을 당하는 장면을 목도한 아들의 허망한 삶과, 그런 아버지 밑에서 태어나 다시금 현실의 질서에 순응하지 못하고 병든 아들의 운명 같은 삶을 사촌누이의 시선으로 그리고 있는 작품이다. 검은 허방이 아버지를 삼켜버렸듯이, 위암 수술을 받고도 술을 끊지 않으며 알 수 없는 운명의 ‘허방’과 사투를 벌이는 ‘택이’의 안타까운 모습은 “인생의 ‘어쩔 수 없음’이라는 익숙한, 굳은 명제”(이승우)를 상기하게 한다. 한 부자를, 한 세대를 무너뜨린 ‘검은 허방’을 앞세워 정지아의 소설은 “역사나 이념의 기호가 실체화할 수 없는 삶의 흐릿한 실루엣 앞으로”(정홍수) 우리를 데려간다.","['소설/시/희곡', '한국소설', '2000년대 이후 한국소설']"
10230,아버지에게 갔었어,신경숙 [지음],창비,2021,813.6 신14ㅇㅂ,9788940000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5609701%3Ftimestamp%3D20250119132604,"소설가 신경숙의 신작 장편소설 『아버지에게 갔었어』가 출간되었다. 단행본으로는 8년 만이고 장편으로는 11년 만에 출간하는, 작가의 여덟번째 장편소설이다. 2020년 6월부터 12월까지 6개월간 ‘매거진 창비’에서 연재한 작품을 공들여 수정·보완하여 새롭게 선보인다. 이번 소설은 인간의 힘으로는 어찌할 수 없는 상실을 통해 비로소 아버지라는 한 사람에게 가닿게 되는 과정을 절절하게 그려낸 이야기로, 소설가 신경숙의 작가적 인생을 한 차원 새롭게 여는 작품이기도 하다. 오래도록 소설을 써온 작가는 이번 작품에서 삶과 세상에 대한 무르익은 통찰과 철학, 그리고 가족을 향한 연민에서 비롯된 깊은 사유를 응축해내면서 가족의 나이 듦을 처음 바라보게 된 우리 모두의 이야기를 시리고도 찬란하게 펼쳐놓는다. 한편 2008년 출간된 『엄마를 부탁해』는 미국을 비롯해 41개국에 번역 출판되고 한국 문학작품으로는 최초로 미국 제작사에 드라마 판권이 판매되기도 하는 등 수많은 화제를 낳았다. 엄마를 향한 가슴 절절한 이야기로 250만명의 독자를 감동시킨 작가는 이번 신작 장편소설로 정통 가족서사의 귀환을 알리며 아버지뿐 아니라 가족 전체의 관계에 대한 고민을 묵직하게 풀어놓는다.","['소설/시/희곡', '한국소설', '2000년대 이후 한국소설']"
10231,같았다,백가흠 [지음],문학동네,2021,813.7 백12ㄱ,9788950000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5790143%3Ftimestamp%3D20221011092202,"문학동네에서 백가흠 소설가의 신작 소설집 『같았다』가 출간됐다. 2005년 첫 책 『귀뚜라미가 온다』에서부터 다소 낯설고 기이한 사랑의 모습들을 보여주며 한국문학에 신선한 충격을 선사했던 그가 이제 등단 20년의 원숙한 작가가 되어 찾아왔다. 소설집 『조대리의 트렁크』 『힌트는 도련님』, 장편소설 『나프탈렌』 『향』 『마담뺑덕』 등을 통해 독보적인 작품세계를 선보이며 한국 독자들에게 불편하지만 놀라운 감응을 전달해온 백가흠. 2015년 발표한 소설집 『四十四』 이후 6년 만인 신작 소설집 『같았다』에는 변함없이 낯설고 기이하면서도 흥미진진한 서사를 통해, 여전히 유효한 비윤리 혹은 미윤리에 대한 문제의식을 집요하게 파헤치는 아홉 편의 단편이 수록되어 있다.","['소설/시/희곡', '한국소설', '2000년대 이후 한국소설']"
10232,50부터는 인생관을 바꿔야 산다,사이토 다카시 지음; 황혜숙 옮김,센시오,2019,199 다872ㅇ황,9791190000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5097394%3Ftimestamp%3D20241219132334,"갱년기 우울증이라고 부를 정도는 아니지만 왠지 모르게 마음이 울적하고, 사회에서도 한계에 부딪히고, 가정에서도 변화가 생기며, 인간관계도 이전과는 달라지는 등 많은 사람들이 인생의 전환기라고 느끼는 50세. 인생의 후반인 50세가 넘어서 찾아오는 위기들을 어떻게 극복해야 할까? 『50부터는 인생관을 바꿔야 산다』는 이제껏 추구해왔던 인생의 목적이나 가치의 기준이 흔들리면서 폭탄 터지듯 위기가 한꺼번에 찾아오는 50대를 준비하려는 사람들에게 실질적인 지침을 제공한다. 1장에서는 우리가 50세가 되었을 때 흔히 품게 되는 후회나 질투 같은 부정적인 감정과 마주하고, 2장에서는 저자 자신이 겪었던 어려움을 되돌아보면서, 그때 생긴 마음의 상처나 부정적인 감정에서 탈출하고자 어떤 노력을 기울여 왔는지 털어놓는다. 3장에서는 보통 50세라는 나이가 인생에서 어떤 위치를 차지하는지, 그때 어떤 위기를 맞이하게 되는지 살펴본다. 4장에서는 50세에 마주하게 된 위기를 극복하고 인생의 후반을 충실하게 보낼 방법을 이야기하고, 5장에서는 절대 피해갈 수 없는, 소중한 사람과 이별하는 슬픔을 어떻게 받아들여야 할지 그리고 나아가 점점 더 현실로 다가오기 시작한 죽음에 대한 공포를 어떻게 극복해야 할지 선조들이 남긴 교훈을 참고하여 살펴본다.","['자기계발', '중년의 자기계발']"
10233,한국의 언어,"이익섭, 이상억, 채완 [공] 지음",신구문화사,1997,710.9 이68ㅎ,8976680804,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1073927%3Ftimestamp%3D20240308112635,"외국인에게 한국인을 체계적으로 소개하고자 집필된 한국어 개론서. 먼저 한국어의 분포, 문자, 계통, 유형적 특징 등 우리말의 기초를 설명하고 경어법, 고대.중세,근대 한국어로 나누어 우리말의 역사와 변천, 방언 등을 설명했다.","['대학교재/전문서적', '어문학계열', '국어국문학', '국어학개론/정서법']"
10234,놀이터는 24시,김초엽 [외] 지음,자이언트북스,2021,813.6 김84ㄴ,9791200000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5746823%3Ftimestamp%3D20230629151016,"단편 소설 앤솔러지 《놀이터는 24시》는 게임회사 엔씨소프트와 함께 기획한 도서이다. ‘NC Fiction Play’라는 브랜딩 캠페인의 일환으로 진행된 이번 프로젝트를 위해, ‘즐거움의 미래’라는 흥미로운 주제로 7명의 국내 최고의 작가들이 모여 서로 다른 상상과 의미를 담아 한 권의 책으로 엮었다. 《놀이터는 24시》에 실리는 7편의 단편 소설은 NC 공식 블로그(blog.ncsoft.com)에서도 Digital Book 형태로 감상이 가능하다. 즐거움과 창작에 대한 작가들의 생각을 담은 인터뷰 기사 등 다양한 콘텐츠가 마련되어 있으며, NC 공식 인스타그램(@ncsoft.official)에서는 AR을 통해 소설 속 문구들을 찾아볼 수 있는 ‘NC Fiction Play’ 이벤트가 진행 중이다. ■ 24시간 문 닫지 않는 놀이터에서 끝나지 않는 즐거움을 향해 〈글로버리의 봄〉 김초엽 화성 궤도를 돌고 있는 130층의 인공 구조물, ‘글로버리’. 공간 설계자들은 각자의 구역에서 궁극의 즐거움을 구현한다. 그중 35층의 ‘나인 레인’은 방콕 호텔을 재현한 공간으로 살인 사건이 벌어지면 절묘하게 배치된 퍼즐들을 맞춰가며 범인을 추리하는 곳이다. ‘나인 레인’을 매일같이 찾아가던 공간 설계자 ‘봄’은 호텔 라운지 한구석에 앉아 있던 여행자, 파틴을 만나게 되며 글로버리의 실체를 알아가게 된다. 〈수요 곡선의 수호자〉 배명훈 심해 도시 건설 현장의 팀장 ‘유희’는 어느 날 문득 희열을 느낀다. 말로 표현할 수 없을 만큼 커다란 기쁨으로 다가온 이 감각이 휘발되지 않도록 일상을 차단하기로 한다. 대신 연락을 받아줄 로봇을 찾다가 자재 창고에 잠들어 있던 오래된 로봇을 떠올린다. 로봇은 자신을 마사로라고 소개하며, 즐거움을 주는 곳에 돈을 쓰는 재주가 있다고 말한다. 〈우리가 가는 곳〉 편혜영 ‘나’는 사라지지 않았지만 사라진 듯 보이게 하는 실종대행업, 증발을 도왔다. 그러나 나이가 들자 이제는 더 이상 업무 의뢰가 들어오지 않아 일을 그만두기로 한다. 폐업을 준비하며 사무실을 정리하던 와중에 한 여자가 문을 열고 들어오며 여기가 ‘옆방’인지 묻는다. 옆방이면 옆으로 가라고 말하는 ‘나’에게 여자는 도와달라고 요청한다. 〈일은 놀이처럼, 놀이는……〉 장강명 카이스트의 레지던시 프로그램에서 뇌과학 교수 이명우와 만나게 된 ‘나’. 이명우 교수는 톡소플라스마에 관한 연구를 ‘나’에게 들려준다. 톡소플라스마에 감염되면 평소 하지 않을 행동들을 대담하게 하게 되는데, 검사 결과 ‘나’ 또한 감염자로 밝혀진다. 뇌에 자극을 주는 기기를 실험 삼아 쓰게 된 주인공은 일이 놀이처럼 느껴지게 된다. 그러나 기기를 쓰지 않으면 일이 손에 잡히지 않고, 점차 기기에 의존하게 된다. 〈첫눈으로〉 김금희 예능국에서 근무하는 소봄은 프로그램 〈능력자〉의 막내 작가이다. 지난겨울 〈능력자〉팀은 트위터에서 음식 사진만 보고 ...식당을 맞히는 ‘맛집 알파고’를 촬영하러 부산으로 내려갔다. 무사히 촬영을 마쳤지만 소봄은 그가 실은 같은 팀 피디 ‘지민’의 옛연인이라는 것을 알게 된다. 맛집 알파고는 촬영 이후 계정을 터트리고 사라져 소봄과 지민은 촬영분을 방영할지 말지 고민에 빠진다. 〈바비의 집〉 박상영 디지털 팀의 기자 ‘평화’는 입술이 보랏빛인 악덕 상사에게 매일같이 시달린다. 여느 날처럼 자신이 쓴 기사를 빨간 펜으로 난도질한 원고를 읽는 상사에게 자신도 모르게 복수하는 상상을 하게 된다. 불현듯 정신을 차리게 된 평화는 미국에 있는 동생 ‘긍률’의 집으로 도망치듯 떠나고, 그곳에서 남모를 취미를 가진 긍률의 딸 ‘제니’를 만난다. 〈춤추는 건 잊지 마〉 김중혁 난민이 넘어오지 못하도록 보더라인을 지키는 ‘송서우’는 근무가 끝나고 산책을 하다가 이상한 샛길을 발견한다. 나무들이 아치 형태로 길을 만든 것처럼 보이는 곳을 따라 들어가자 작고 둥근 정원이 나타난다. 근무가 끝나면 매일 둥근 정원에 방문하던 송서우는 어느 날 나무의 목소리를 듣게 된다.","['소설/시/희곡', '한국소설', '2000년대 이후 한국소설']"
10235,관계의 온도,김리리 외 지음; 유영진 엮음,문학동네,2014,813.6 김298ㄱ,9788950000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F691943%3Ftimestamp%3D20250107113923,"『관계의 온도』은 청소년들의 가장 큰 고민을 차지하는 관계, 미래, 콤플렉스를 주제로 엮은 단편집 중 관계 편이다. 친구, 가족, 이웃뿐만 아니라 얼굴도 모르는 제3자와의 관계 속에서 나부끼는 인물들의 이야기가 실려 있다. 과거, 현재, 미래를 배경으로 한 다채로운 에피소드 안에, 지금 집요하게 자신을 할퀴고 있거나 들뜨게 하거나 흔드는 관계의 모습을 불쑥 발견할 수 있다.","['청소년', '청소년 문학', '청소년 소설']"
10236,고집쟁이 작가 루이자,코닐리아 메그스 지음;김소연 옮김,윌북,2020,843.4 메17ㄱ김,9791160000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5458592%3Ftimestamp%3D20241116145329,"★뉴베리 상 수상작 (1934년) 〈작은 아씨들〉의 작가 루이자 메이 올컷의 전기로 〈작은 아씨들〉의 탄생을 볼 수 있는 수작이다. 작품성을 인정받아 그해 최고의 아동문학 작품에 수여하는 뉴베리 상을 받았고 이후 〈작은 아씨들〉 독자라면 반드시 함께 읽어야 하는 필독서로 자리 잡은 책이다. 결혼보다 비혼을, 연애보다 글쓰기를 선택한 루이자 메이 올컷, 당대 여성에게 요구되는 덕목과 완전히 다른 삶을 살았던 작가의 삶이 생생하고도 입체적인 모습으로 펼쳐진다. 잦은 이사와 가난으로 힘들었던 유년기, 남의 서재에서 책을 빌려 읽던 10대 시절, 남북전쟁에 간호사로 참전했던 청년기, 그리고 불후의 명작 〈작은 아씨들〉을 쓰던 30대를 한 편의 소설처럼 그려낸다. 루이자 메이 올컷의 삶에 영향을 주었던 인물들과 마치 가족을 탄생시킨 올컷 가족의 모습을 만나게 된다. 작은 아씨들 속 자매의 이야기, 어머니의 모습, 그리고 그들이 각자 헤쳐나간 모험들은 작가의 실제 삶에서 비롯된 이야기들이다. 우리가 사랑한 주인공 조 마치는 바로 루이자 메이 올컷의 분신 같은 캐릭터이며, 150년이 지난 오늘을 살아가는 우리에게도 유효한 메시지를 던진다. 불행 속에서 행복을 찾는 법과 자기답게 살아가는 법, 고단한 현실을 마주하는 법. 제약적인 여성의 삶이 아닌 바지를 입고 마음껏 뛰어놀고 싶고 독립적인 삶을 위해 의지를 다지는 조의 모습은 지금의 독자들에게도 유효하다. 루이자의 모든 것을 농축한 인생 드라마로, 나이와 상관없이 〈작은 아씨들〉을 좋아하는 사람이라면 빠져들 수밖에 없는 이야기들로 가득하다. 〈작은 아씨들〉이 작가의 자전적 소설이므로 등장인물, 에피소드, 이야기의 흐름 등이 절묘하게 겹치는 지점들이 있어, 소설처럼 술술 읽힌다. 인생의 굴곡과 낙담 속에서도 빛나는 가치를 지켜낸 루이자 메이 올컷의 진짜 이야기는 〈작은 아씨들〉의 감동 그 이상을 느끼게 해준다.","['에세이', '외국에세이']"
10237,코리안 탈무드,"홍익희, 김정완, 이민영 공지음",행복한북클럽,2021,239.2 홍68ㅋ,9791190000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5654288%3Ftimestamp%3D20250321153509,"오늘날 세계를 이끄는 유대인들은 너나할 것 없이 자신의 성공 비결을 탈무드에서 찾는다. 대체 탈무드의 무엇이 그들을 최고의 자리로 이끈 것일까? 〈코리안 탈무드〉는 성공한 유대인들의 사례와 그 기저에 깔린 탈무드 사상을 분석하여 한국인을 위한 자기계발 방법론으로 정리한 책이다. 저자들이 내용에 대해 토론한 과정을 유튜브 영상으로 촬영해 독자들이 스마트폰을 통해 책과 영상을 입체적으로 읽을 수 있도록 구성했고, 수십만 명의 사용자가 쓰고 있는 성장관리 앱 ‘그로우’와의 연동을 통해 독서 이후의 실천 과정까지 관리할 수 있도록 했다.","['자기계발', '성공', '성공학']"
10238,(데일 카네기)인간관계론,데일 카네기 지음; 임상훈 옮김,현대지성,2019,189 카194ㅇ임,9791190000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5082004%3Ftimestamp%3D20250404135049,"사람을 다루는 핵심 원리는 무엇일까? 어떻게 하면 호감 가는 사람이 될 수 있을까? 원하는 것을 얻어내는 가장 효과적인 방법은 무엇일까? 인간관계는 친구를 만들고 적을 만들지 않는 것에서 시작된다. 『데일 카네기 인간관계론』은 이런 인간관계의 핵심을 꿰뚫는다. “친구를 만들고, 사람을 설득하는 법”이라는 제목으로 1936년 출간된 데일 카네기의 책은 세기가 바뀐 지금까지도 전 세계 수많은 사람에게 영향을 끼치고 있다. 이후에 나온 모든 자기계발서가 이 책의 영향을 받았다고 해도 과언이 아니다. 세계적인 투자자 워런 버핏의 인생을 바꾼 책이자, 누구나 꼭 읽어야 할 필독서이기도 하다. 『데일 카네기 인간관계론』은 가장 단순하고 실용적인 원칙들로 복잡한 인간관계에 대한 우리의 고민을 명쾌하게 해결해준다. 이 책은 1936년 출간된 초판을 완역해 원전의 맛을 살렸다. 데일 카네기가 그 당시 무엇을 보고 어떤 생각을 하며 이 책을 썼는지 이해할 수 있게 된 셈이다. 카네기의 생생한 말과 함께 시대를 초월하고 지역을 뛰어넘은 세계적인 베스트셀러를 만나보자.","['자기계발', '인간관계', '인간관계']"
10239,(국어 교육을 위한)현대 국어 음운론,이문규 지음,한국문화사,2004,711.1 이36ㅎ,9788960000000,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F754511%3Ftimestamp%3D20231101193029,"『국어 교육을 위한 현대 국어 음운론』은 국어 교육을 염두에 쓴 음운론 개설서이다. 다양한 이론을 적용하기보다는, 일관된 방법론으로 우리말의 음운과 관련된 사항들을 쉽고 자세하게 설명하는 데 중점을 두었다. 이를 위해 언어 자료의 관찰을 통해 우리말 음운을 탐구하고 그 결과를 국어 교육에 바로 활용할 수 있도록 내용을 구성했다.","['대학교재/전문서적', '어문학계열', '국어국문학', '음운론/어휘론']"
